,datetime,shape,duration (seconds),comments,latitude,longitude ,date,time
40796,4/8/1992 21:00,disk,600,Disc shaped object&#44 multi colored lights around perimeter of the disc&#44 bright spot light shining from bottom of craft&#44 comfirmation,34.2783333,-119.2922222,1992,21:00
65250,8/12/1992 05:00,disk,1800,We witnessed a silver disc in a feild that was silent&#44 could hover and fly at very high speed&#44 then it disappeared.,34.5580556,-85.0119444,1992,05:00
41165,5/10/1992 09:45,triangle,5,Triangle-shaped craft hovers silently over the Pecos River.,32.4205556,-104.2283333,1992,09:45
3981,10/23/1992 18:00,disk,600,USAFB by Medway&#44 Ohio&#44 noticed a real Spaceship . it was zooming all over the sky.  No plane or helli possible.,39.8819444,-84.0097222,1992,18:00
597,10/1/1992 17:30,triangle,1200,While driving home from out-of-town&#44 I watched a dot in the sky that later hoovered over my car.,32.5402778,-82.9038889,1992,17:30
51636,6/25/1992 18:30,disk,300,object was about 6 feet in diameter. the center of the saucer stood still as the top and  the bottom of it rotated in a very fast motio,30.5888889,-98.3836111,1992,18:30
20151,12/24/1992 20:00,triangle,300,Our sighting was a classic triangle type U.F.O though it seemed more phoenix shaped to us&#44It was christmas eve we just finished ourlate,39.1619444,-84.4569444,1992,20:00
20152,12/24/1992 22:00,disk,7200,Documented. The firefighters&#44 State Police&#44 and Sheriffs Office were called out to investigate a strange object in sky.,32.5091667,-92.1191667,1992,22:00
18231,12/15/1992 20:00,disk,480,Two saucer-like objects with lights floating along a valley seen by two witnesses&#44 went up the mountain and disappeared.,37.0505556,-80.4977778,1992,20:00
2880,10/19/1992 14:00,disk,8,Octagan craft with lights over a hundred feet wide seen upclose,40.7141667,-74.0063889,1992,14:00
18230,12/15/1992 05:55,disk,240,It came up through the trees and had red lights spaced around it. I could see it plain as day in front of me,42.3563889,-73.2852778,1992,05:55
52878,6/30/1992 20:00,triangle,1800,Alternating red lights in the Northern Maine Woods,45.6572222,-68.7102778,1992,20:00
29237,2/4/1992 02:00,triangle,120,I woke up when i saw bright light coming in my window.  I looked out and i saw three very bright white lights arranged in a triangle sh,39.9019444,-75.3502778,1992,02:00
64913,8/1/1992 23:00,circle,30,Close encounter&#44,47.6105556,-122.1994444,1992,23:00
55323,7/1/1992 21:00,circle,1200,I lived a summer in Nags Head to complete a hotel internship for my university.  I lived in a house with a Christian family.  They call,35.9572222,-75.6244444,1992,21:00
64909,8/1/1992 12:00,triangle,120,Unidentified flying bright orange triangle 20 miles north of Belgrade&#44 Montana in late summer of 1992,45.7761111,-111.1761111,1992,12:00
69187,8/24/1992 23:00,disk,2.0,08/24/92 at 23:00 in Pinecrest FL.  wife and I were out on our pooldeck and saw a sauser like object,25.6666667,-80.3083333,1992,23:00
41167,5/10/1992 10:30,triangle,5400,Large Triangular object just outside Boston,42.3583333,-71.1263889,1992,10:30
41166,5/10/1992 10:00,disk,3,UFO VIDEO TAPED BY T.V. CAMERMAN,44.5191667,-88.0197222,1992,10:00
18236,12/15/1993 20:00,triangle,900,I was about 10 years old at the time&#44 I remember playing outside in the snow&#44 and eventually laying on my back looking up at a clear&#44 s,41.8438889,-79.1452778,1993,20:00
78845,9/3/1993 15:00,disk,1800.0,Huge disk with hour glass directly above (center) silver type ball&#44 moving eractly&#44 but in some sort of sync with each pattern differen,40.8091667,-123.4730556,1993,15:00
2494,10/17/1993 18:00,disk,5400,Hello Mr. Davenport&#44  I&#39m about to share something with you that happened quite a while ago but yet I have never reported this story wi,21.9811111,-159.3711111,1993,18:00
74668,9/15/1993 21:00,circle,240.0,Round shiny object emitting three rows of blue pulsing arc rays.,37.775,-122.4183333,1993,21:00
43787,5/22/1993 21:00,circle,120,Small circle of white lights observed to at first drift across sky&#44 then radically change direction and accelerate out of sight.,32.2216667,-110.9258333,1993,21:00
34918,3/6/1993 19:00,triangle,1800,Black triangle shaped disc appeared out of nowhere and was dark except for four attached lights&#44scary.,40.4405556,-79.9961111,1993,19:00
28483,2/25/1993 23:30,triangle,20,Three silver/grey triangle crafts&#44 at very high altitude&#44 no sound&#44 no lights. Chico Ca. 1992/93,39.7286111,-121.8363889,1993,23:30
40124,4/4/1993 19:00,triangle,300,Milwaukee-- one winged&#44 silent&#44 brightest lights&#44 huge&#44 1993,43.0388889,-87.9063889,1993,19:00
43786,5/22/1993 20:50,disk,2700,after almost causing a helicoptor to crash&#44a silvery disk-shaped object tracks my car and follows me home and allows us to view it for,39.0483333,-95.6777778,1993,20:50
8146,11/1/1993 23:00,triangle,1200,Spectacular triangle&#39s seem in the sky,38.5816667,-121.4933333,1993,23:00
74053,9/13/1993 21:30,triangle,300.0,Yuma- Arizona 1993 Large Triangle shaped craft.,32.7252778,-114.6236111,1993,21:30
8147,11/1/1993 23:30,circle,120,Huge bright object with no noise rose up out of woods behind my house&#33&#33,33.4858333,-79.7177778,1993,23:30
73039,9/11/1993 21:11,triangle,600.0,black&#44three circular lights on bottom&#44cut corners&#44,41.2975,-82.6055556,1993,21:11
47529,6/1/1993 03:00,triangle,300,Flying triangles slowly floating about a light pole. Passed right above us&#33,26.1888889,-98.155,1993,03:00
30019,2/9/1993 19:30,triangle,120,Riding in car&#44 looked up and saw a triangular shaped object moving almost parallel with the car. When I turned the object disappeared.,32.6208333,-83.6,1993,19:30
48381,6/14/1993 20:00,triangle,60,The Black Triangle Over Thornapple Ln.,44.7630556,-85.6205556,1993,20:00
18234,12/15/1993 02:00,disk,120,Low circular light/flying object and multi-directional changing lights in the sky,44.5191667,-88.0197222,1993,02:00
63385,7/7/1993 23:00,disk,60,I was driving home late one night from the city of Diamond Bar&#44 when I noticed a very bright light in the sky. I thought it might be la,33.6694444,-117.8222222,1993,23:00
73413,9/1/1993 21:00,triangle,1800.0,3 Triangular craft&#44 each identical to each other with a different colored light in each corner&#44 circling over Lake Erie&#44 followed by a,42.8255556,-78.8236111,1993,21:00
9367,11/15/1993 19:00,triangle,3600,A very large triangle shape(black&#44soundless) with red lights at the corners wile traveling at night.,42.8047222,-102.2027778,1993,19:00
49018,6/15/1993 22:30,triangle,240,Massive Black Triangle over Salisbury,39.7527778,-79.0811111,1993,22:30
4827,10/27/1993 21:38,triangle,7,A Sighting that left us running,42.7461111,-78.9033333,1993,21:38
48997,6/15/1993 02:00,circle,300,Saw circular object with red green and blue lights slowly floating about hundred ft above trees from east to west until it passed the t,47.2483333,-122.3116667,1993,02:00
600,10/1/1993 02:00,triangle,900,My friend and I saw a triangle made of smaller triangles fly over us at a low altitude.,33.4147222,-111.9086111,1993,02:00
1896,10/15/1993 21:00,disk,120,F-16s chase Disc object over Calcasieu River between Lake Charles and Moss Bluff,30.3025000,-93.1905556,1993,21:00
74663,9/15/1993 03:00,disk,5.0,I was about 15 feet away from a small disk shaped object flying through the woods.,42.9697222,-77.2305556,1993,03:00
52885,6/30/1993 19:00,triangle,900,Giant Black Delta Triangle Cut Corner&#39s&#443 huge circular white light&#39s underneath.90% silent and very slow,41.2975000,-82.6055556,1993,19:00
12489,11/23/1993 23:30,triangle,30,I saw 3 orange illuminated triangles flying very low between 2 apartment buildings&#44 just above the trees.,30.4505556,-91.1544444,1993,23:30
64915,8/1/1993 17:00,circle,300,It was a silver round disk with a dome centered ontop alot like the ones in the 1950s space movies,38.7133333,-77.7955556,1993,17:00
72557,8/9/1993 23:00,triangle,300.0,a friend and i were going home i noticed three lights just above the treeline of a local park&#44 so i stopped the car in the middle of th,42.5997222,-71.3677778,1993,23:00
49012,6/15/1993 21:00,triangle,3600,Triangular craft whit no lights or exhaust flying way too slow at less than 100 feet off the ground,32.5966667,-85.2386111,1993,21:00
41586,5/1/1993 22:30,triangle,6,Amber objects in formation then breaking formation for several quick moves then back to formation.,47.4236111,-120.3091667,1993,22:30
72558,8/9/1993 23:50,triangle,60.0,A white puffy cottonball appeared and then a triangle emerged from it.  It was totally silent and had a light on each corner.,39.8366667,-105.0366667,1993,23:50
31511,3/15/1993 20:00,triangle,45,BIG&#44 black traingle shape with red lights at each point&#44 quietly &amp; slowly flew above/by me in LA area &#3992/&#3993,34.2572222,-118.6002778,1993,20:00
71294,8/4/1993 00:00,circle,120.0,I saw circular lights for 2-3 minutes and experienced a time lapse and woke up in a different location. 500 Lights On Object0: Yes,33.1658333,-92.7444444,1993,00:00
49002,6/15/1993 04:00,circle,60,Blue sphere moving slowly at low altitude&#44 stopping twice to hover over road and then lake&#44 vanishing with incredible speed,47.6816667,-122.2075,1993,04:00
49004,6/15/1993 12:00,triangle,2700,Bright flash of light lit up our entire yard,38.8363000,-92.0043,1993,12:00
49006,6/15/1993 13:30,circle,300,Approacing with the ultimate in techonoligal stealth &#44 liken unto a Chamelon&#33,36.9786111,-76.4283333,1993,13:30
37127,4/16/1993 10:45,disk,180,Made me feel weird&#44 hovered&#44 and then became invisable,39.8438889,-84.1247222,1993,10:45
16661,1/20/1993 21:00,triangle,300,On that night it was very cold. I had carried the trash out and notice a bright light at the horizon. Being fascinated by all things in,34.5369444,-86.3944444,1993,21:00
47536,6/1/1993 16:00,disk,120,back in 93,47.3294444,-122.5788889,1993,16:00
56779,7/15/1993 19:00,triangle,60,Giant triangle-shaped craft at very low altitude right over North Minneapolis,44.9800000,-93.2636111,1993,19:00
50310,6/20/1993 20:00,triangle,30,Was sitting on the back porch of my house with 2 of my friends and myself when we all noticed almost at the same time a strange triangl,42.2208333,-70.9402778,1993,20:00
42957,5/18/1993 23:00,triangle,600,Triangle lights in the sky put on a laser light show&#44 hovering over city.,38.5816667,-121.4933333,1993,23:00
42956,5/18/1993 03:00,triangle,3600,It was big and moved real slow.,48.3172222,-110.0125,1993,03:00
54639,7/10/1993 02:15,circle,105,UFO w/  green lights seen twice  in NJ at night in N.J. on 539,40.0675000,-74.5311111,1993,02:15
47537,6/1/1993 17:00,disk,300,Newburgh ny has visiters,41.5033333,-74.0108333,1993,17:00
56781,7/15/1993 21:15,circle,900,Saucer-like object seen just south of Dover AFB.,39.0711111,-75.4763889,1993,21:15
67928,8/20/1993 02:00,triangle,300.0,I was driving home from work east bound on rt.28 outside of Goshen OH when i caught sight of a group of helicopters flying in V formati,39.2333333,-84.1613889,1993,02:00
72771,9/10/1993 22:30,triangle,600.0,craft flies directly over us (very high up) from west stops&#44 gets smaller (ascends) and shoots of north at a very high rate of speed,42.1486111,-72.6083333,1993,22:30
67929,8/20/1993 12:30,disk,40.0,Disc shaped object over KY skies no lights or sounds and plainly visible that it wasn&#39t convensional aircraft.,36.9902778,-86.4436111,1993,12:30
5428,10/30/1993 23:00,circle,120,Saw center white light surrounded by red and blue lights and small outer white lights on perimeter.,42.6522222,-78.8972222,1993,23:00
67932,8/20/1993 22:00,triangle,300.0,ufo sighted just north of muncie&#44indiana,40.1933333,-85.3863889,1993,22:00
54638,7/10/1993 02:00,disk,240,UFO w/ green lights seen just above tree tops at night in or near New Egypt&#44 N.J.,40.0675000,-74.5311111,1993,02:00
30594,3/1/1993 21:30,triangle,600,My friend and I were in a parking lot (there was a moon) heading to our vehicle.  I looked up and saw what I thought at first were mete,34.8525000,-82.3941667,1993,21:30
5660,10/31/1993 20:00,triangle,120,I never reported this&#44 but since I found this website&#44 thought I would in case anyone else may have reported something around the same,26.5625000,-81.9497222,1993,20:00
14694,1/15/1993 22:30,triangle,900,It was triangular in shape&#44 massive in size and eerily quiet.,35.9127778,-100.3816667,1993,22:30
72556,8/9/1993 02:45,triangle,600.0,2 Triangle UFOs Spotted over Wisconsin,42.5083333,-89.0316667,1993,02:45
66381,8/15/1993 00:30,triangle,600.0,I  was driving home heading north on hwy 145 when i noticed 3 lights in the sky. They were  flying fairly low and would go north to  so,38.14,-86.7216667,1993,00:30
16870,12/10/1993 19:30,circle,20,Red Object over my backyard.,35.7452778,-81.685,1993,19:30
11889,11/2/1993 02:00,triangle,1800,Driving home from work one evening late around 2am on hwy 44 evansville indiana I noticed in the night sky a strange light. It looked s,37.9747222,-87.5558333,1993,02:00
11890,1/12/1993 19:45,triangle,900,A  triangle craft this huge and so low  does not seem possible but it&#39s true.,43.0605556,-88.1063889,1993,19:45
19238,12/20/1993 19:00,triangle,600,A triangular shape moving northeast&#44&#44 non transparent&#44 silent&#44 it had three blue/white lights and  a red light .,41.2411111,-77.0013889,1993,19:00
79483,9/6/1993 00:30,triangle,6.0,lights over Seattle,47.6063889,-122.3308333,1993,00:30
11510,11/20/1993 03:30,triangle,1800,I was in my deer stand when i seen a light it came down wright over top of me.A beam of light came out when it left it was allmost day,39.6066667,-75.8336111,1993,03:30
67934,8/20/1993 23:30,triangle,120.0,there was a meteor shower that we went to watch at the park. three triangle shaped craft passed by 500 - 1000 feet overhead,34.6980556,-118.1358333,1993,23:30
77096,9/23/1993 19:00,circle,30.0,The craft object that I witnessed was very strange that had translucent like energy moving through it.,41.2427778,-73.2011111,1993,19:00
55912,7/13/1993 21:00,triangle,300,I saw a triangular UFO with three lights on it one evening in 1993.,39.0483333,-95.6777778,1993,21:00
66382,8/15/1993 02:00,circle,300.0,Brilliant vertical ring of lights moved silently and slowly over lake&#44 then turned&#44 illuminating the surrounding hills.,40.1397222,-120.95,1993,02:00
47546,6/1/1993 21:00,circle,300,I eye witnessed a floresent orange object that ended up darted off into deep space at light speed (lightning speed).  It made no sound,37.3394444,-121.8938889,1993,21:00
7881,11/11/1993 22:00,triangle,10,Triangle.,35.0844444,-106.6505556,1993,22:00
55325,7/1/1993 00:00,triangle,1800,large craft  hovering in field,36.0811111,-79.1694444,1993,00:00
36427,4/13/1993 22:30,circle,900,A rotating&#44 soundless object followed me home from boy scouts.,39.7683333,-86.1580556,1993,22:30
36426,4/13/1993 18:30,disk,600,Saw a very large&#44 silvery gray craft near the medical center area,29.4238889,-98.4933333,1993,18:30
55671,7/12/1993 22:00,circle,300,two craft cicled one another for a short while&#44 then stopped&#44 and rapidly ascended upward out of view.,41.6619444,-86.1586111,1993,22:00
55333,7/1/1993 22:00,triangle,300,2 triangle craft over OKC. 1 travled N to S. 2 traveled W to E. The craft were very high&#44 could only see their shape with binoculars. E,35.4675000,-97.5161111,1993,22:00
55330,7/1/1993 15:00,disk,10,Sighted silver disk in motion on a cloudless&#44 sunny day.,29.7630556,-95.3630556,1993,15:00
55332,7/1/1993 22:00,triangle,900,triangle slowly moving object with &quot;lightning&quot; emitting from the front of it,37.7666667,-120.8461111,1993,22:00
